month;GPR;GPRT;GPRA;GPRH;GPRHT;GPRHA;SHARE_GPR;N10;SHARE_GPRH;N3H;GPRH_NOEW;GPR_NOEW;GPRH_AND;GPR_AND;GPRH_BASIC;GPR_BASIC;SHAREH_CAT_1;SHAREH_CAT_2;SHAREH_CAT_3;SHAREH_CAT_4;SHAREH_CAT_5;SHAREH_CAT_6;SHAREH_CAT_7;SHAREH_CAT_8;GPRC_ARG;GPRC_AUS;GPRC_BEL;GPRC_BRA;GPRC_CAN;GPRC_CHE;GPRC_CHL;GPRC_CHN;GPRC_COL;GPRC_DEU;GPRC_DNK;GPRC_EGY;GPRC_ESP;GPRC_FIN;GPRC_FRA;GPRC_GBR;GPRC_HKG;GPRC_HUN;GPRC_IDN;GPRC_IND;GPRC_ISR;GPRC_ITA;GPRC_JPN;GPRC_KOR;GPRC_MEX;GPRC_MYS;GPRC_NLD;GPRC_NOR;GPRC_PER;GPRC_PHL;GPRC_POL;GPRC_PRT;GPRC_RUS;GPRC_SAU;GPRC_SWE;GPRC_THA;GPRC_TUN;GPRC_TUR;GPRC_TWN;GPRC_UKR;GPRC_USA;GPRC_VEN;GPRC_VNM;GPRC_ZAF;GPRHC_ARG;GPRHC_AUS;GPRHC_BEL;GPRHC_BRA;GPRHC_CAN;GPRHC_CHE;GPRHC_CHL;GPRHC_CHN;GPRHC_COL;GPRHC_DEU;GPRHC_DNK;GPRHC_EGY;GPRHC_ESP;GPRHC_FIN;GPRHC_FRA;GPRHC_GBR;GPRHC_HKG;GPRHC_HUN;GPRHC_IDN;GPRHC_IND;GPRHC_ISR;GPRHC_ITA;GPRHC_JPN;GPRHC_KOR;GPRHC_MEX;GPRHC_MYS;GPRHC_NLD;GPRHC_NOR;GPRHC_PER;GPRHC_PHL;GPRHC_POL;GPRHC_PRT;GPRHC_RUS;GPRHC_SAU;GPRHC_SWE;GPRHC_THA;GPRHC_TUN;GPRHC_TUR;GPRHC_TWN;GPRHC_UKR;GPRHC_USA;GPRHC_VEN;GPRHC_VNM;GPRHC_ZAF;var_name;var_label
01.03.2003;358.71;362.41;429.14;244.57;261.78;293.83;10.76;36081;8.82;15256;277.97;290.77;135.60;212.42;422.00;424.73;2.05;0.18;1.80;0.82;1.10;2.91;1.52;2.52;0.08;0.40;0.27;0.04;0.84;0.22;0.29;0.81;0.11;1.59;0.04;0.47;0.80;0.06;2.36;5.56;0.12;0.04;0.17;0.33;1.11;0.38;0.81;0.87;0.44;0.10;0.21;0.07;0.02;0.21;0.08;0.12;1.70;0.75;0.06;0.10;0.06;1.20;0.06;0.03;9.00;0.19;0.16;0.09;0.07;0.30;0.12;0.03;0.33;0.10;0.22;0.77;0.11;1.30;0.03;0.45;0.65;0.06;1.86;2.88;0.07;0.03;0.18;0.32;1.02;0.33;0.56;0.77;0.42;0.10;0.16;0.08;0.01;0.23;0.07;0.12;1.52;0.64;0.06;0.10;0.07;1.01;0.05;0.05;8.51;0.13;0.37;0.05;;
01.04.2003;255.78;212.61;331.60;209.31;192.01;259.41;7.67;34308;7.55;14277;242.51;222.41;131.43;191.48;328.53;285.23;0.95;0.06;1.39;0.91;0.85;2.87;1.27;1.84;0.07;0.24;0.25;0.08;0.55;0.12;0.04;0.89;0.04;0.98;0.03;0.36;0.26;0.03;1.35;3.62;0.31;0.03;0.10;0.21;0.82;0.28;0.66;0.81;0.19;0.06;0.16;0.05;0.04;0.10;0.08;0.03;1.16;0.42;0.05;0.09;0.04;0.64;0.07;0.04;6.59;0.09;0.10;0.08;0.07;0.20;0.18;0.06;0.32;0.08;0.04;0.85;0.06;0.92;0.02;0.43;0.19;0.02;1.25;2.37;0.21;0.03;0.06;0.26;0.79;0.25;0.53;0.79;0.18;0.04;0.10;0.05;0.04;0.11;0.08;0.01;1.16;0.46;0.04;0.08;0.04;0.69;0.04;0.05;7.36;0.06;0.23;0.05;;
01.05.2003;162.12;153.40;186.85;131.40;135.02;142.08;4.86;35022;4.74;14092;156.40;150.31;85.15;132.72;210.45;186.67;0.43;0.07;0.97;0.72;0.65;0.65;0.48;1.92;0.02;0.21;0.13;0.05;0.50;0.10;0.02;0.47;0.08;0.51;0.05;0.25;0.25;0.02;0.84;2.01;0.08;0.02;0.15;0.29;0.78;0.13;0.31;0.45;0.14;0.06;0.08;0.07;0.02;0.11;0.11;0.01;0.93;0.68;0.03;0.03;0.03;0.17;0.07;0.02;4.00;0.02;0.03;0.08;0.03;0.21;0.11;0.06;0.31;0.08;0.02;0.41;0.07;0.50;0.04;0.25;0.27;0.04;0.77;1.09;0.11;0.02;0.14;0.28;0.81;0.12;0.28;0.45;0.16;0.07;0.08;0.05;0.02;0.13;0.09;0.01;0.92;0.60;0.04;0.06;0.03;0.13;0.09;0.03;4.55;0.02;0.09;0.07;;
01.06.2003;145.77;127.83;176.92;126.88;120.66;151.67;4.37;33187;4.58;13721;139.62;124.57;82.59;117.90;184.18;148.91;0.23;0.09;0.80;0.79;0.69;0.59;0.87;1.84;0.03;0.14;0.10;0.05;0.30;0.06;0.02;0.45;0.05;0.41;0.04;0.25;0.15;0.02;0.75;1.71;0.05;0.01;0.13;0.24;0.71;0.18;0.39;0.56;0.09;0.10;0.11;0.07;0.02;0.05;0.10;0.04;0.60;0.26;0.03;0.11;0.05;0.15;0.04;0.04;3.55;0.04;0.04;0.05;0.02;0.14;0.05;0.04;0.19;0.07;0.03;0.44;0.11;0.34;0.04;0.28;0.13;0.02;0.70;0.99;0.07;0.00;0.12;0.29;0.79;0.17;0.32;0.47;0.12;0.15;0.12;0.09;0.03;0.09;0.09;0.02;0.62;0.27;0.04;0.13;0.07;0.15;0.07;0.02;4.32;0.04;0.09;0.05;;
01.07.2003;134.90;108.39;167.45;119.36;107.32;135.67;4.05;32599;4.31;13122;138.85;126.83;79.13;116.32;162.39;136.74;0.32;0.06;0.66;0.76;0.43;0.59;0.83;1.54;0.04;0.08;0.08;0.06;0.21;0.05;0.02;0.39;0.05;0.23;0.02;0.09;0.10;0.01;0.44;1.46;0.06;0.02;0.08;0.28;0.45;0.16;0.38;0.47;0.07;0.07;0.05;0.06;0.03;0.06;0.03;0.02;0.35;0.27;0.02;0.05;0.01;0.13;0.02;0.02;3.41;0.03;0.02;0.13;0.05;0.05;0.06;0.03;0.08;0.03;0.02;0.36;0.08;0.21;0.01;0.10;0.11;0.02;0.45;0.79;0.02;0.01;0.05;0.28;0.48;0.15;0.31;0.46;0.10;0.08;0.03;0.08;0.05;0.05;0.04;0.01;0.36;0.27;0.02;0.05;0.01;0.12;0.01;0.02;4.04;0.02;0.06;0.14;;
01.08.2003;138.23;109.65;180.00;112.95;97.64;135.65;4.15;32175;4.07;13597;131.98;122.66;75.27;108.25;174.63;147.68;0.23;0.07;0.65;0.54;0.53;0.37;0.65;1.93;0.02;0.16;0.05;0.06;0.31;0.11;0.00;0.40;0.06;0.33;0.03;0.10;0.12;0.02;0.55;1.47;0.03;0.03;0.19;0.28;0.64;0.14;0.41;0.47;0.11;0.06;0.13;0.05;0.01;0.11;0.06;0.04;0.65;0.26;0.01;0.06;0.01;0.16;0.04;0.03;3.36;0.03;0.02;0.07;0.01;0.12;0.05;0.07;0.24;0.13;0.00;0.39;0.06;0.33;0.04;0.10;0.13;0.03;0.51;0.71;0.01;0.04;0.12;0.29;0.60;0.16;0.36;0.48;0.09;0.01;0.13;0.07;0.01;0.09;0.11;0.04;0.71;0.22;0.02;0.04;0.01;0.13;0.05;0.04;3.83;0.04;0.06;0.07;;
01.09.2003;118.20;99.72;143.56;102.62;92.09;119.75;3.55;33990;3.70;13425;140.01;128.92;71.03;107.62;205.90;159.56;0.30;0.04;0.66;0.51;0.49;0.51;0.42;1.68;0.05;0.14;0.11;0.04;0.19;0.05;0.03;0.30;0.07;0.46;0.03;0.08;0.14;0.02;0.63;1.37;0.06;0.02;0.10;0.31;0.46;0.12;0.26;0.37;0.13;0.03;0.06;0.06;0.01;0.05;0.08;0.03;0.51;0.16;0.04;0.06;0.02;0.18;0.02;0.01;2.82;0.04;0.04;0.04;0.04;0.11;0.05;0.03;0.11;0.04;0.04;0.31;0.09;0.41;0.03;0.07;0.13;0.02;0.59;0.67;0.03;0.03;0.11;0.39;0.45;0.07;0.22;0.31;0.11;0.01;0.04;0.07;0.01;0.05;0.12;0.04;0.52;0.09;0.02;0.05;0.01;0.20;0.01;0.01;3.53;0.03;0.10;0.04;;
01.10.2003;108.32;93.03;129.94;94.60;87.04;109.88;3.25;37090;3.41;14945;115.26;103.72;70.95;100.66;150.84;121.54;0.16;0.03;0.66;0.60;0.34;0.34;0.57;1.43;0.03;0.12;0.08;0.04;0.20;0.04;0.04;0.35;0.04;0.40;0.02;0.14;0.20;0.04;0.49;1.10;0.04;0.01;0.14;0.21;0.47;0.08;0.32;0.42;0.14;0.06;0.06;0.04;0.02;0.08;0.05;0.02;0.56;0.19;0.03;0.19;0.01;0.18;0.04;0.05;2.64;0.03;0.03;0.03;0.01;0.12;0.01;0.03;0.08;0.02;0.03;0.29;0.07;0.31;0.00;0.17;0.21;0.03;0.41;0.48;0.03;0.01;0.14;0.25;0.46;0.05;0.25;0.42;0.17;0.06;0.03;0.03;0.01;0.09;0.04;0.02;0.43;0.17;0.02;0.16;0.01;0.17;0.04;0.03;3.25;0.03;0.08;0.01;;
01.11.2003;118.09;93.33;153.25;95.35;73.88;124.08;3.54;33231;3.44;13751;121.07;112.47;71.68;104.42;153.78;138.16;0.21;0.06;0.46;0.35;0.42;0.47;0.71;1.61;0.02;0.17;0.12;0.04;0.25;0.06;0.02;0.29;0.05;0.45;0.02;0.18;0.15;0.03;0.47;1.49;0.04;0.01;0.10;0.19;0.41;0.27;0.33;0.29;0.10;0.02;0.06;0.03;0.02;0.04;0.06;0.04;0.39;0.30;0.02;0.05;0.03;0.51;0.06;0.02;2.87;0.02;0.06;0.03;0.01;0.12;0.05;0.03;0.10;0.01;0.01;0.23;0.07;0.39;0.02;0.20;0.20;0.04;0.41;0.68;0.01;0.01;0.08;0.20;0.35;0.27;0.25;0.28;0.09;0.03;0.01;0.03;0.01;0.03;0.07;0.05;0.32;0.31;0.02;0.01;0.02;0.34;0.06;0.03;3.28;0.01;0.14;0.02;;
01.12.2003;129.47;107.44;164.98;109.33;92.47;133.37;3.88;31392;3.94;13311;129.19;117.29;81.13;106.85;169.60;149.09;0.23;0.06;0.63;0.46;0.60;0.54;0.77;1.65;0.02;0.10;0.11;0.05;0.32;0.06;0.02;0.47;0.07;0.38;0.00;0.16;0.15;0.00;0.61;1.31;0.04;0.00;0.06;0.25;0.46;0.18;0.43;0.52;0.14;0.02;0.05;0.03;0.03;0.05;0.08;0.01;0.49;0.25;0.05;0.05;0.04;0.25;0.16;0.02;3.16;0.01;0.03;0.05;0.01;0.06;0.08;0.04;0.17;0.04;0.02;0.45;0.08;0.29;0.00;0.15;0.17;0.00;0.53;0.67;0.05;0.01;0.07;0.22;0.41;0.20;0.44;0.52;0.14;0.03;0.02;0.03;0.05;0.05;0.11;0.00;0.49;0.24;0.02;0.05;0.05;0.26;0.14;0.02;3.75;0.03;0.08;0.03;;
